qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,Target
4552,841,16,10,14,16,1:26.245,1:31.407,,0
4553,841,22,3,11,17,1:26.270,,,0
4554,841,2,4,9,18,1:27.239,,,0
4555,841,5,205,20,19,1:29.254,,,0
4556,841,15,205,21,20,1:29.342,,,0
4557,841,10,166,24,21,1:29.858,,,0
4558,841,816,166,25,22,1:30.822,,,0
4562,842,20,9,1,1,1:37.468,1:35.934,1:34.870,1
4560,841,24,164,23,23,1:32.978,,,0
4561,841,39,164,22,24,1:34.293,,,0
4563,842,1,1,3,2,1:36.861,1:35.852,1:34.974,1
4564,842,17,9,2,3,1:37.924,1:36.080,1:35.179,1
4565,842,18,1,4,4,1:37.033,1:35.569,1:35.200,1
4566,842,4,6,5,5,1:36.897,1:36.320,1:35.802,1
4567,842,2,4,9,6,1:37.224,1:36.811,1:36.124,1
4568,842,13,6,6,7,1:36.744,1:36.557,1:36.251,1
4569,842,808,4,10,8,1:37.210,1:36.642,1:36.324,1
4570,842,3,131,8,9,1:37.316,1:36.388,1:36.809,1
4571,842,155,15,16,10,1:36.994,1:36.691,1:36.820,1
4572,842,30,131,7,11,1:36.904,1:37.035,,0
4573,842,67,5,18,12,1:37.693,1:37.160,,0
4574,842,153,5,19,13,1:37.677,1:37.347,,0
4575,842,814,10,15,14,1:38.045,1:37.370,,0
4576,842,22,3,11,15,1:38.163,1:37.496,,0
4577,842,815,15,17,16,1:37.759,1:37.528,,0
4578,842,16,10,14,17,1:37.693,1:37.593,,0
4579,842,813,3,12,18,1:38.276,,,0
4580,842,5,205,20,19,1:38.645,,,0
4581,842,15,205,21,20,1:38.791,,,0
4582,842,10,166,24,21,1:40.648,,,0
4583,842,816,166,25,22,1:41.001,,,0
4584,842,24,164,23,23,1:41.549,,,0
4585,842,39,164,22,24,1:42.574,,,0
4586,843,20,9,1,1,1:35.674,1:34.776,1:33.706,1
4587,843,18,1,4,2,1:35.924,1:34.662,1:34.421,1
4588,843,1,1,3,3,1:36.091,1:34.486,1:34.463,1
4589,843,3,131,8,4,1:35.272,1:35.850,1:34.670,1
4590,843,4,6,5,5,1:35.389,1:35.165,1:35.119,1
4591,843,13,6,6,6,1:35.478,1:35.437,1:35.145,1
4592,843,153,5,19,7,1:36.133,1:35.563,1:36.158,1
4593,843,814,10,15,8,1:35.702,1:35.858,1:36.190,1
4594,843,67,5,18,9,1:36.110,1:35.500,1:36.203,1
4595,843,808,4,10,10,1:35.370,1:35.149,,1
4596,843,16,10,14,11,1:36.092,1:35.874,,0
4597,843,815,15,17,12,1:36.046,1:36.053,,0
4598,843,155,15,16,13,1:36.147,1:36.236,,0
4599,843,30,131,7,14,1:35.508,1:36.457,,0
4600,843,22,3,11,15,1:35.911,1:36.465,,0
4601,843,2,4,9,16,1:35.910,1:36.611,,0
4602,843,813,3,12,17,1:36.121,1:36.956,,0
4603,843,17,9,2,18,1:36.468,,,0
4604,843,5,205,20,19,1:37.894,,,0
4605,843,15,205,21,20,1:38.318,,,0
4606,843,816,166,25,21,1:39.119,,,0
4607,843,10,166,24,22,1:39.708,,,0
4608,843,24,164,23,23,1:40.212,,,0
4609,843,39,164,22,24,1:40.445,,,0
4610,844,20,9,1,1,1:27.039,1:25.610,1:25.049,1
4611,844,17,9,2,2,1:27.090,1:26.075,1:25.454,1
4612,844,3,131,8,3,1:27.514,1:25.801,1:25.574,1
4613,844,1,1,3,4,1:27.091,1:26.066,1:25.595,1
4614,844,4,6,5,5,1:27.349,1:26.152,1:25.851,1
4615,844,18,1,4,6,1:27.374,1:26.485,1:25.982,1
4616,844,808,4,10,7,1:27.475,1:26.654,1:26.296,1
4617,844,30,131,7,8,1:27.697,1:26.121,1:26.646,1
4618,844,2,4,9,9,1:27.901,1:26.740,1:26.659,1
4619,844,13,6,6,10,1:27.013,1:26.395,,1
4620,844,22,3,11,11,1:28.246,1:26.764,,0
4621,844,16,10,14,12,1:27.392,1:27.027,,0
4622,844,814,10,15,13,1:27.625,1:27.145,,0
4623,844,813,3,12,14,1:27.396,1:27.236,,0
4624,844,815,15,17,15,1:27.778,1:27.244,,0
4625,844,67,5,18,16,1:27.620,1:27.255,,0
4626,844,153,5,19,17,1:28.055,1:27.572,,0
4627,844,5,205,20,18,1:28.780,,,0
4628,844,15,205,21,19,1:29.673,,,0
4629,844,816,166,25,20,1:30.445,,,0
4630,844,24,164,23,21,1:30.692,,,0
4631,844,10,166,24,22,1:30.813,,,0
4632,844,39,164,22,23,1:31.564,,,0
4633,845,17,9,2,1,1:23.619,1:21.773,1:20.981,1
4634,845,20,9,1,2,1:24.142,1:21.540,1:21.181,1
4635,845,1,1,3,3,1:24.370,1:22.148,1:21.961,1
4636,845,4,6,5,4,1:23.485,1:22.813,1:21.964,1
4637,845,18,1,4,5,1:24.428,1:22.050,1:21.996,1
4638,845,808,4,10,6,1:23.069,1:22.948,1:22.471,1
4639,845,3,131,8,7,1:23.507,1:22.569,1:22.599,1
4640,845,13,6,6,8,1:23.506,1:23.026,1:22.888,1
4641,845,813,3,12,9,1:23.406,1:22.854,1:22.952,1
4642,845,30,131,7,10,1:22.960,1:22.671,,1
4643,845,67,5,18,11,1:23.962,1:23.231,,0
4644,845,815,15,17,12,1:24.209,1:23.367,,0
4645,845,153,5,19,13,1:24.049,1:23.694,,0
4646,845,155,15,16,14,1:23.656,1:23.702,,0
4647,845,5,205,20,15,1:25.874,1:25.403,,0
4648,845,814,10,15,16,1:24.332,1:26.126,,0
4649,845,16,10,14,17,1:24.648,1:26.571,,0
4650,845,15,205,21,18,1:26.521,,,0
4651,845,22,3,11,19,1:26.910,,,0
4652,845,10,166,24,20,1:27.315,,,0
4653,845,24,164,23,21,1:27.809,,,0
4654,845,39,164,22,22,1:27.908,,,0
4655,845,816,166,25,23,1:28.556,,,0
4656,846,20,9,1,1,1:15.606,1:14.277,1:13.556,1
4657,846,18,1,4,2,1:15.397,1:14.545,1:13.997,1
4658,846,17,9,2,3,1:16.087,1:14.742,1:14.019,1
4659,846,4,6,5,4,1:16.051,1:14.569,1:14.483,1
4660,846,30,131,7,5,1:16.092,1:14.981,1:14.682,1
4661,846,13,6,6,6,1:16.309,1:14.648,1:14.877,1
4662,846,1,1,3,7,1:15.207,1:14.275,1:15.280,1
4663,846,3,131,8,8,1:15.858,1:14.741,1:15.766,1
4664,846,813,3,12,9,1:15.819,1:15.545,1:16.528,1
4665,846,815,15,17,10,1:15.918,1:15.482,,1
4666,846,808,4,10,11,1:16.378,1:15.815,,0
4667,846,22,3,11,12,1:16.616,1:15.826,,0
4668,846,155,15,16,13,1:16.513,1:15.973,,0
4669,846,814,10,15,14,1:16.813,1:16.188,,0
4670,846,16,10,14,15,1:16.600,1:16.121,,0
4671,846,2,4,9,16,1:16.681,1:16.214,,0
4672,846,67,5,18,17,1:16.358,1:16.300,,0
4673,846,5,205,20,18,1:17.343,,,0
4674,846,15,205,21,19,1:17.381,,,0
4675,846,153,5,19,20,1:17.820,,,0
4676,846,10,166,24,21,1:17.914,,,0
4677,846,816,166,25,22,1:18.736,,,0
4678,846,39,164,22,23,,,,0
4679,846,24,164,23,24,,,,0
4680,847,20,9,1,1,1:14.011,1:13.486,1:13.014,1
4681,847,4,6,5,2,1:13.822,1:13.672,1:13.199,1
4682,847,13,6,6,3,1:14.026,1:13.431,1:13.217,1
4683,847,17,9,2,4,1:14.375,1:13.654,1:13.429,1
4684,847,1,1,3,5,1:14.114,1:13.926,1:13.565,1
4685,847,3,131,8,6,1:14.920,1:13.950,1:13.814,1
4686,847,18,1,4,7,1:14.374,1:13.955,1:13.838,1
4687,847,30,131,7,8,1:14.970,1:14.242,1:13.864,1
4688,847,2,4,9,9,1:15.096,1:14.467,1:14.062,1
4689,847,808,4,10,10,1:14.699,1:14.354,1:14.085,1
4690,847,814,10,15,11,1:14.874,1:14.752,,0
4691,847,813,3,12,12,1:15.585,1:15.043,,0
4692,847,155,15,16,13,1:15.694,1:15.285,,0
4693,847,16,10,14,14,1:14.931,1:15.287,,0
4694,847,67,5,18,15,1:15.901,1:15.334,,0
4695,847,22,3,11,16,1:15.331,1:15.361,,0
4696,847,37,15,17,17,1:16.229,1:15.587,,0
4697,847,153,5,19,18,1:16.294,,,0
4698,847,15,205,21,19,1:16.745,,,0
4699,847,5,205,20,20,1:16.786,,,0
4700,847,24,164,23,21,1:18.424,,,0
4701,847,10,166,24,22,1:18.537,,,0
4702,847,39,164,22,23,1:18.574,,,0
4703,847,816,166,25,24,1:19.414,,,0
4704,848,20,9,1,1,1:39.116,1:37.305,1:36.975,1
4705,848,17,9,2,2,1:39.956,1:38.058,1:37.163,1
4706,848,1,1,3,3,1:39.244,1:37.727,1:37.380,1
4707,848,4,6,5,4,1:39.725,1:37.930,1:37.454,1
4708,848,13,6,6,5,1:38.413,1:38.566,1:37.535,1
4709,848,18,1,4,6,1:39.453,1:37.749,1:37.645,1
4710,848,3,131,8,7,1:39.266,1:38.373,1:38.231,1
4711,848,30,131,7,8,1:39.198,1:38.365,1:38.240,1
4712,848,2,4,9,9,1:39.877,1:38.781,,1
4713,848,16,10,14,10,1:39.329,1:39.034,,1
4714,848,808,4,10,11,1:39.690,1:39.068,,0
4715,848,814,10,15,12,1:39.852,1:39.422,,0
4716,848,22,3,11,13,1:39.602,1:39.489,,0
4717,848,155,15,16,14,1:40.131,1:39.525,,0
4718,848,813,3,12,15,1:39.690,1:39.645,,0
4719,848,815,15,17,16,1:39.494,1:39.657,,0
4720,848,67,5,18,17,1:39.679,1:39.711,,0
4721,848,153,5,19,18,1:40.232,,,0
4722,848,5,205,20,19,1:41.664,,,0
4723,848,15,205,21,20,1:42.234,,,0
4724,848,10,166,24,21,1:42.553,,,0
4725,848,24,164,23,22,1:43.584,,,0
4726,848,816,166,25,23,1:43.735,,,0
4727,848,39,164,22,24,1:44.363,,,0
4728,849,17,9,2,1,1:32.670,1:31.673,1:30.399,1
4729,849,20,9,1,2,1:32.977,1:32.379,1:30.431,1
4730,849,4,6,5,3,1:32.986,1:31.727,1:30.516,1
4731,849,13,6,6,4,1:32.760,1:31.640,1:31.124,1
4732,849,18,1,4,5,1:34.230,1:32.273,1:31.898,1
4733,849,814,10,15,6,1:34.472,1:32.569,1:31.929,1
4734,849,813,3,12,7,1:32.702,1:32.588,1:31.933,1
4735,849,155,15,16,8,1:34.324,1:32.399,1:32.128,1
4736,849,3,131,8,9,1:34.186,1:32.295,1:32.209,1
4737,849,1,1,3,10,1:33.581,1:32.505,1:32.376,1
4738,849,16,10,14,11,1:34.454,1:32.617,,0
4739,849,815,15,17,12,1:34.145,1:32.624,,0
4740,849,30,131,7,13,1:34.160,1:32.656,,0
4741,849,808,4,10,14,1:34.428,1:32.734,,0
4742,849,22,3,11,15,1:33.532,1:33.119,,0
4743,849,2,4,9,16,1:35.132,1:33.805,,0
4744,849,5,205,20,17,1:34.923,1:34.821,,0
4745,849,153,5,19,18,1:35.245,,,0
4746,849,67,5,18,19,1:35.749,,,0
4747,849,10,166,24,20,1:36.203,,,0
4748,849,15,205,21,21,1:36.456,,,0
4749,849,816,166,25,22,1:37.154,,,0
4750,849,24,164,23,23,1:37.484,,,0
4751,849,817,164,22,24,1:38.059,,,0
4752,850,17,9,2,1,1:33.096,1:31.311,1:30.079,1
4753,850,1,1,3,2,1:32.934,1:30.998,1:30.134,1
4754,850,20,9,1,3,1:32.973,1:31.017,1:30.216,1
4755,850,4,6,5,4,1:32.916,1:31.150,1:30.442,1
4756,850,13,6,6,5,1:31.826,1:31.582,1:30.910,1
4757,850,3,131,8,6,1:32.785,1:31.343,1:31.263,1
4758,850,18,1,4,7,1:33.224,1:31.532,1:31.288,1
4759,850,16,10,14,8,1:32.286,1:31.809,1:32.010,1
4760,850,808,4,10,9,1:33.187,1:31.985,1:32.187,1
4761,850,30,131,7,10,1:32.603,1:32.180,1:32.482,1
4762,850,2,4,9,11,1:32.505,1:32.215,,0
4763,850,814,10,15,12,1:32.651,1:32.560,,0
4764,850,813,3,12,13,1:33.003,1:32.635,,0
4765,850,22,3,11,14,1:33.664,1:33.043,,0
4766,850,815,15,17,15,1:33.295,1:33.176,,0
4767,850,67,5,18,16,1:33.635,1:33.546,,0
4768,850,153,5,19,17,1:33.658,1:33.698,,0
4769,850,155,15,16,18,1:33.786,,,0
4770,850,5,205,20,19,1:35.599,,,0
4771,850,10,166,24,20,1:36.400,,,0
4772,850,812,205,21,21,1:36.422,,,0
4773,850,816,166,25,22,1:36.641,,,0
4774,850,24,164,23,23,1:37.011,,,0
4775,850,817,164,22,24,1:37.036,,,0
4776,851,20,9,1,1,1:21.740,1:21.095,1:19.815,1
4777,851,1,1,3,2,1:21.636,1:21.105,1:19.978,1
4778,851,18,1,4,3,1:22.038,1:20.578,1:20.024,1
4779,851,13,6,6,4,1:22.130,1:21.099,1:20.350,1
4780,851,4,6,5,5,1:21.578,1:20.262,1:20.365,1
4781,851,17,9,2,6,1:22.208,1:20.890,1:20.474,1
4782,851,3,131,8,7,1:22.996,1:21.243,1:21.098,1
4783,851,16,10,14,8,1:22.237,1:22.000,1:21.445,1
4784,851,30,131,7,9,1:22.876,1:21.852,1:21.907,1
4785,851,815,15,17,10,1:23.067,1:22.157,,1
4786,851,814,10,15,11,1:22.976,1:22.256,,0
4787,851,808,4,10,12,1:23.070,1:22.284,,0
4788,851,155,15,16,13,1:23.278,1:22.435,,0
4789,851,2,4,9,14,1:23.024,1:22.470,,0
4790,851,22,3,11,15,1:23.075,1:22.684,,0
4791,851,153,5,19,16,1:23.285,1:22.979,,0
4792,851,813,3,12,17,1:23.847,,,0
4793,851,67,5,18,18,1:24.070,,,0
4794,851,5,205,20,19,1:24.362,,,0
4795,851,15,205,21,20,1:24.534,,,0
4796,851,10,166,24,21,1:26.294,,,0
4797,851,24,164,23,22,1:26.323,,,0
4798,851,817,164,22,23,1:26.479,,,0
4799,851,816,166,25,24,1:26.510,,,0
4800,852,20,9,1,1,2:03.029,2:03.317,1:48.298,1
4801,852,1,1,3,2,2:03.008,2:02.823,1:48.730,1
4802,852,17,9,2,3,2:02.827,2:03.302,1:49.376,1
4803,852,13,6,6,4,2:05.834,2:04.507,1:50.256,1
4804,852,3,131,8,5,2:05.091,2:03.723,1:50.552,1
4805,852,153,5,19,6,2:05.419,2:04.561,1:50.773,1
4806,852,811,4,9,7,2:05.047,2:04.452,1:51.121,1
4807,852,4,6,5,8,2:04.450,2:02.768,1:51.251,1
4808,852,815,15,17,9,2:06.284,2:04.625,1:51.374,1
4809,852,808,4,10,10,2:05.292,2:03.466,1:52.303,1
4810,852,67,5,18,11,2:04.744,2:04.692,,0
4811,852,155,15,16,12,2:07.194,2:04.757,,0
4812,852,18,1,4,13,2:01.813,2:05.150,,0
4813,852,22,3,11,14,2:05.720,2:07.349,,0
4814,852,16,10,14,15,2:06.000,2:07.777,,0
4815,852,813,3,12,16,2:05.621,2:08.106,,0
4816,852,5,205,20,17,2:06.780,2:08.354,,0
4817,852,814,10,15,18,2:07.758,,,0
4818,852,15,205,21,19,2:08.773,,,0
4819,852,10,166,24,20,2:09.566,,,0
4820,852,816,166,25,21,2:11.601,,,0
4821,852,24,164,23,22,2:11.616,,,0
4822,852,817,164,22,23,2:13.077,,,0
4823,854,20,9,1,1,1:46.397,1:44.931,1:44.381,1
4824,854,17,9,2,2,1:47.332,1:45.651,1:44.732,1
4825,854,18,1,4,3,1:46.956,1:45.472,1:44.804,1
4826,854,1,1,3,4,1:47.014,1:46.829,1:44.809,1
4827,854,4,6,5,5,1:47.054,1:45.779,1:44.874,1
4828,854,13,6,6,6,1:47.945,1:45.955,1:45.800,1
4829,854,3,131,8,7,1:47.688,1:46.405,1:46.013,1
4830,854,30,131,7,8,1:48.819,1:46.043,,1
4831,854,16,10,14,9,1:47.952,1:47.093,,1
4832,854,814,10,15,10,1:48.022,1:47.486,,1
4833,854,815,15,17,11,1:47.717,1:47.616,,0
4834,854,22,3,11,12,1:48.061,1:48.082,,0
4835,854,813,3,12,13,1:49.710,1:48.270,,0
4836,854,67,5,18,14,1:48.753,1:48.634,,0
4837,854,811,4,9,15,1:48.861,1:48.662,,0
4838,854,153,5,19,16,1:49.588,1:49.862,,0
4839,854,155,15,16,17,1:48.054,,,0
4840,854,808,4,10,18,1:49.835,,,0
4841,854,5,205,20,19,1:50.948,,,0
4842,854,15,205,21,20,1:51.012,,,0
4843,854,10,166,24,21,1:52.154,,,0
4844,854,816,166,25,22,1:52.363,,,0
4845,854,817,164,22,23,1:52.404,,,0
4846,854,24,164,23,24,1:52.810,,,0
4847,855,20,9,1,1,1:33.051,1:31.424,1:30.466,1
4848,855,18,1,4,2,1:32.947,1:31.434,1:30.475,1
4849,855,1,1,3,3,1:32.843,1:31.139,1:30.617,1
4850,855,13,6,6,4,1:33.235,1:31.909,1:30.804,1
4851,855,4,6,5,5,1:32.817,1:31.612,1:30.886,1
4852,855,17,9,2,6,1:33.135,1:31.576,1:31.156,1
4853,855,155,15,16,10,1:32.626,1:32.380,,1
4854,855,30,131,7,7,1:33.748,1:32.116,,1
4855,855,811,4,9,8,1:33.359,1:32.297,,1
4856,855,808,4,10,9,1:32.877,1:32.245,,1
4857,855,16,10,14,11,1:32.761,1:32.463,,0
4858,855,814,10,15,12,1:33.499,1:32.746,,0
4859,855,22,3,11,13,1:33.921,1:33.079,,0
4860,855,813,3,12,14,1:33.781,1:33.224,,0
4861,855,67,5,18,15,1:33.064,1:33.227,,0
4862,855,153,5,19,16,1:35.111,1:33.427,,0
4863,855,815,15,17,17,1:34.704,,,0
4864,855,5,205,20,18,1:35.454,,,0
4865,855,15,205,21,19,1:35.514,,,0
4866,855,816,166,25,20,1:36.439,,,0
4867,855,10,166,24,21,1:36.507,,,0
4868,855,817,164,22,22,1:37.846,,,0
4869,855,3,131,8,23,,,,0
4870,855,24,164,23,24,,,,0
4871,856,1,1,3,1,1:37.525,1:36.526,1:35.820,1
4872,856,20,9,1,2,1:39.093,1:37.285,1:36.042,1
4873,856,18,1,4,3,1:37.929,1:37.302,1:36.126,1
4874,856,17,9,2,4,1:39.071,1:37.292,1:36.468,1
4875,856,13,6,6,5,1:38.670,1:37.313,1:36.831,1
4876,856,4,6,5,6,1:38.393,1:37.352,1:36.980,1
4877,856,3,131,8,7,1:38.426,1:37.892,1:37.754,1
4878,856,808,4,10,8,1:38.378,1:38.186,1:38.124,1
4879,856,814,10,15,9,1:38.549,1:38.254,,1
4880,856,16,10,14,10,1:38.789,1:38.219,,1
4881,856,153,5,19,11,1:39.392,1:38.315,,0
4882,856,30,131,7,12,1:38.502,1:38.354,,0
4883,856,67,5,18,13,1:39.352,1:38.508,,0
4884,856,155,15,16,14,1:39.464,1:38.775,,0
4885,856,811,4,9,15,1:39.316,1:38.791,,0
4886,856,813,3,12,16,1:39.436,1:39.189,,0
4887,856,815,15,17,17,1:39.097,1:39.443,,0
4888,856,22,3,11,18,1:39.538,,,0
4889,856,5,205,20,19,1:40.522,,,0
4890,856,15,205,21,20,1:41.101,,,0
4891,856,10,166,24,21,1:42.091,,,0
4892,856,816,166,25,22,1:43.483,,,0
4893,856,24,164,23,23,1:43.758,,,0
4894,856,817,164,22,24,,,,0
4895,857,20,9,1,1,1:26.218,1:24.657,1:24.178,1
4896,857,1,1,3,2,1:26.563,1:25.019,1:24.474,1
4897,857,17,9,2,3,1:26.473,1:25.282,1:24.508,1
4898,857,4,6,5,4,1:26.774,1:25.158,1:24.519,1
4899,857,18,1,4,5,1:26.225,1:25.299,1:24.950,1
4900,857,13,6,6,6,1:27.012,1:25.522,1:25.122,1
4901,857,3,131,8,7,1:26.364,1:25.555,1:25.451,1
4902,857,16,10,14,8,1:26.271,1:26.140,,1
4903,857,67,5,18,9,1:26.608,1:26.161,,1
4904,857,153,5,19,10,1:26.557,1:26.319,,1
4905,857,808,4,10,11,1:26.189,1:26.319,,0
4906,857,30,131,7,12,1:26.790,1:26.337,,0
4907,857,814,10,15,13,1:26.864,1:26.503,,0
4908,857,813,3,12,14,1:26.829,1:26.537,,0
4909,857,811,4,9,15,1:26.766,1:26.651,,0
4910,857,22,3,11,16,1:27.479,1:27.247,,0
4911,857,815,15,17,17,1:27.249,1:27.562,,0
4912,857,155,15,16,18,1:27.876,,,0
4913,857,5,205,20,19,1:28.565,,,0
4914,857,15,205,21,20,1:28.752,,,0
4915,857,817,164,23,21,1:30.216,,,0
4916,857,39,164,22,22,1:30.238,,,0
4917,857,816,166,25,23,1:30.866,,,0
4918,857,10,166,24,24,1:34.046,,,0
4919,858,20,9,1,1,1:40.478,1:38.516,1:38.481,1
4920,858,1,1,3,2,1:39.782,1:38.434,1:38.622,1
4921,858,18,1,4,3,1:40.227,1:39.097,1:38.631,1
4922,858,17,9,2,4,1:40.167,1:38.821,1:38.858,1
4923,858,4,6,5,5,1:41.380,1:39.058,1:39.058,1
4924,858,13,6,6,6,1:41.592,1:39.623,1:39.695,1
4925,858,3,131,8,7,1:41.120,1:39.420,1:39.773,1
4926,858,30,131,7,8,1:42.605,1:40.554,1:40.662,1
4927,858,16,10,14,9,1:40.595,1:40.205,1:40.768,1
4928,858,814,10,15,10,1:41.064,1:40.414,,1
4929,858,815,15,17,11,1:41.311,1:40.874,,0
4930,858,808,4,10,12,1:40.955,1:40.919,,0
4931,858,67,5,18,13,1:41.737,1:41.009,,0
4932,858,811,4,9,14,1:41.391,1:41.079,,0
4933,858,153,5,19,15,1:41.386,1:41.162,,0
4934,858,155,15,16,16,1:41.613,1:41.240,,0
4935,858,813,3,12,17,1:42.258,1:41.760,,0
4936,858,5,205,20,18,1:42.979,,,0
4937,858,15,205,21,19,1:43.884,,,0
4938,858,10,166,24,20,1:44.515,,,0
4939,858,817,164,22,21,1:44.641,,,0
4940,858,816,166,25,22,1:44.699,,,0
4941,858,24,164,23,23,1:45.159,,,0
4942,859,20,9,1,1,1:13.664,1:12.446,1:11.918,1
4943,859,17,9,2,2,1:13.467,1:12.658,1:12.099,1
4944,859,18,1,4,3,1:13.281,1:12.820,1:12.283,1
4945,859,1,1,3,4,1:13.361,1:12.811,1:12.480,1
4946,859,4,6,5,5,1:13.969,1:12.870,1:12.591,1
4947,859,3,131,8,6,1:14.083,1:12.569,1:13.050,1
4948,859,13,6,6,7,1:14.269,1:13.291,1:13.068,1
4949,859,16,10,14,8,1:13.480,1:13.261,1:13.298,1
4950,859,811,4,9,9,1:14.453,1:13.300,1:13.761,1
4951,859,30,131,7,10,1:13.694,1:13.571,,1
4952,859,814,10,15,11,1:13.733,1:13.584,,0
4953,859,22,3,11,12,1:14.117,1:13.801,,0
4954,859,153,5,19,13,1:14.225,1:13.804,,0
4955,859,67,5,18,14,1:14.500,1:13.919,,0
4956,859,808,4,10,15,1:13.859,1:14.053,,0
4957,859,155,15,16,16,1:14.571,1:14.129,,0
4958,859,815,15,17,17,1:14.430,1:14.182,,0
4959,859,813,3,12,18,1:14.625,,,0
4960,859,5,205,20,19,1:15.068,,,0
4961,859,15,205,21,20,1:15.358,,,0
4962,859,24,164,23,21,1:16.631,,,0
4963,859,817,164,22,22,1:16.890,,,0
4964,859,816,166,25,23,1:17.019,,,0
4965,859,10,166,24,24,1:17.060,,,0
4966,860,1,1,4,1,1:26.800,1:25.626,1:24.922,1
4967,860,18,1,3,2,1:26.832,1:25.663,1:25.074,1
4968,860,154,208,10,3,1:26.498,1:25.845,1:25.302,1
4969,860,30,131,7,4,1:26.586,1:25.571,1:25.336,1
4970,860,17,9,2,5,1:27.117,1:26.597,1:25.651,1
4971,860,20,9,1,6,1:26.773,1:25.982,1:25.668,1
4972,860,3,131,8,7,1:26.763,1:25.469,1:25.686,1
4973,860,813,3,18,8,1:26.803,1:26.206,1:25.908,1
4974,860,807,10,12,9,1:27.464,1:26.314,1:26.451,1
4975,860,817,5,16,10,1:27.024,1:26.319,,1
4976,860,818,5,17,11,1:26.493,1:26.429,,0
4977,860,4,6,5,12,1:26.688,1:26.494,,0
4978,860,155,15,14,13,1:26.182,1:26.590,,0
4979,860,811,3,19,14,1:27.004,1:26.663,,0
4980,860,814,10,11,15,1:27.469,1:27.086,,0
4981,860,13,6,6,16,1:27.633,1:27.497,,0
4982,860,815,15,15,17,1:26.596,,,0
4983,860,8,208,9,18,1:27.758,,,0
4984,860,5,207,20,19,1:28.679,,,0
4985,860,808,207,21,20,1:29.018,,,0
4986,860,10,206,24,21,1:30.923,,,0
4987,860,819,206,25,22,1:31.670,,,0
4988,860,37,164,22,23,1:33.495,,,0
4989,860,39,164,23,24,1:33.643,,,0
4990,861,1,1,4,1,1:37.813,1:37.106,1:36.219,1
4991,861,18,1,3,2,1:37.575,1:36.928,1:36.368,1
4992,861,30,131,7,3,1:37.517,1:37.017,1:36.391,1
4993,861,17,9,2,4,1:37.172,1:37.375,1:36.461,1
4994,861,8,208,9,5,1:37.961,1:36.715,1:36.461,1
4995,861,20,9,1,6,1:38.102,1:37.419,1:36.634,1
4996,861,154,208,10,7,1:38.058,1:37.338,1:36.658,1
4997,861,3,131,8,8,1:37.696,1:36.996,1:36.664,1
4998,861,4,6,5,9,1:38.151,1:37.379,1:37.566,1
4999,861,815,15,15,10,1:37.933,1:37.477,1:37.698,1
5000,861,813,3,18,11,1:37.789,1:37.589,,0
5001,861,13,6,6,12,1:38.381,1:37.731,,0
5002,861,811,3,19,13,1:38.437,1:37.841,,0
5003,861,814,10,11,14,1:38.325,1:37.877,,0
5004,861,817,5,16,15,1:38.419,1:37.883,,0
5005,861,807,10,12,16,1:38.303,1:37.890,,0
5006,861,155,15,14,17,1:38.372,1:38.069,,0
5007,861,818,5,17,18,1:39.077,,,0
5008,861,5,207,20,19,1:39.306,,,0
5009,861,808,207,21,20,1:39.567,,,0
5010,861,10,206,24,21,1:40.903,,,0
5011,861,819,206,25,22,1:41.250,,,0
5012,861,37,164,22,23,1:42.914,,,0
5013,861,39,164,23,24,1:43.655,,,0
5014,862,3,131,8,1,1:36.875,1:35.725,1:35.121,1
5015,862,1,1,4,2,1:36.763,1:35.902,1:35.626,1
5016,862,30,131,7,3,1:36.797,1:35.794,1:35.691,1
5017,862,155,15,14,4,1:36.863,1:35.853,1:35.784,1
5018,862,8,208,9,5,1:36.850,1:35.921,1:35.898,1
5019,862,18,1,3,6,1:36.746,1:35.942,1:36.191,1
5020,862,17,9,2,7,1:36.682,1:35.700,1:36.290,1
5021,862,815,15,15,8,1:36.198,1:35.831,1:36.524,1
5022,862,4,6,5,9,1:36.292,1:35.982,1:36.622,1
5023,862,154,208,10,10,1:36.343,1:35.903,,1
5024,862,20,9,1,11,1:36.911,1:36.031,,0
5025,862,13,6,6,12,1:36.556,1:36.255,,0
5026,862,813,3,18,13,1:36.528,1:36.283,,0
5027,862,811,3,19,14,1:36.674,1:36.289,,0
5028,862,814,10,11,15,1:36.639,1:36.317,,0
5029,862,807,10,12,16,1:36.921,1:36.745,,0
5030,862,817,5,16,17,1:36.933,1:36.956,,0
5031,862,818,5,17,18,1:37.714,,,0
5032,862,5,207,20,19,1:38.463,,,0
5033,862,808,207,21,20,1:38.677,,,0
5034,862,10,206,24,21,1:39.282,,,0
5035,862,819,206,25,22,1:39.717,,,0
5036,862,37,164,22,23,1:40.411,,,0
5037,862,39,164,23,24,1:41.000,,,0
5038,863,20,9,1,1,1:34.308,1:33.527,1:32.422,1
5039,863,1,1,4,2,1:34.813,1:33.209,1:32.520,1
5040,863,17,9,2,3,1:34.015,1:33.311,1:32.637,1
5041,863,18,1,3,4,1:34.792,1:33.416,1:32.711,1
5042,863,3,131,8,5,1:34.588,1:33.219,1:32.821,1
5043,863,817,5,16,6,1:33.988,1:33.556,1:32.912,1
5044,863,154,208,10,7,1:34.041,1:33.246,1:33.008,1
5045,863,815,15,15,8,1:33.814,1:33.660,1:33.394,1
